AccountKey,Sum of Amount,Năm,Quý,Tháng,Ngày,DateKey,Count of DepartmentGroupKey,Count of FinanceKey,Count of OrganizationKey,ScenarioKey
52,21007.53,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
52,5483,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
52,35633,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
52,30140,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
52,333.74,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
52,4150,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
52,10558,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
52,51.82,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
52,13069,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
52,18378,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
52,53.95,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
52,33758,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
52,18467,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
52,101.82,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
52,25579,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
52,20965,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
52,30802,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
52,17459,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
52,5419,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
52,43426,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
52,13852,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
52,8040,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
52,6660,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
52,7707,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
52,5098,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
52,8151,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
53,4800,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,2
53,8400,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,2
53,9100,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,2
53,2200,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,2
53,20900,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,2
53,11300,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,2
53,6600,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,2
53,1600,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,2
53,7689,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
53,6384,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
53,6000,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,2
53,4400,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,2
53,30542,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
53,40959,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
53,83.74,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
53,12451,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
53,19775,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
53,3383.8,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
53,9802,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
53,19407,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
53,3523.17,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
53,21701,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
53,34627,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
53,5020,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
53,9592,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
53,4193,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
53,5133,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
53,5819,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
53,16257,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
53,15658,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
53,20742,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
53,3354,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
53,14547,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
53,2569,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
53,26915,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
53,5325,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
54,211.69,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
54,534,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
54,1,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
54,7,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
54,596,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
54,213.21,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
54,1,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
54,2.6,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
54,0,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,2
54,29.87,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
54,23431,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
54,17446,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
54,8860,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
54,2698.68,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
54,507,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
54,438,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
54,7059,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
54,29,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
54,265,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
54,1254,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
54,862,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
54,2252,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
54,784,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
54,2770,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
54,2995,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
54,10324,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
54,442,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
54,309,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
54,75,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
54,11,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
54,9,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
54,38,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
54,151,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
54,1927.39,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
54,2117,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
56,73593.36,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
56,87872,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
56,52820,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
56,73700,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,2
56,83477,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
56,120100,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,2
56,64718,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
56,87865,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
56,61152,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
56,46622,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
56,411400,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,2
56,78900,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,2
56,121025,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
56,143041,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
56,3311.46,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
56,108459,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
56,106519,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
56,420.98,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
56,91311,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
56,96314,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
56,1455.04,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
56,109446,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
56,123391,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
56,457.15,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
56,98436,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
56,109291,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
56,135925,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
56,89342,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
56,85948,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
56,116199,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
56,79120,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
56,106185,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
56,145753,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
56,90166,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
56,120144,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
56,162872,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
57,9600,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,2
57,6900,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,2
57,4400,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,2
57,2157,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
57,8300,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,2
57,3500,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,2
57,1400,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,2
57,3700,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,2
57,5600,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,2
57,5320,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
57,11671,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
57,4569,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
57,25452,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
57,30140,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
57,5265.75,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
57,41506,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
57,13198,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
57,130.55,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
57,7364,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
57,36756,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
57,5871.08,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
57,36169,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
57,34000,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
57,5578.52,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
57,31973,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
57,12579,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
57,30802,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
57,17459,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
57,20321,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
57,8142,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
57,5936,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
57,6030,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
57,4995,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
57,14045,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
57,7647,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
57,18340,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
60,24000.01,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
60,20020,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
60,13720,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
60,21840,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
60,13020,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
60,23100,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
60,14800,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,2
60,14800,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,2
60,14800,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,2
60,28100,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,2
60,19100,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,2
60,25806,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
60,68411,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
60,67095,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
60,2799.75,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
60,64584,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
60,105248,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
60,17367.04,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
60,61175,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
60,82524,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
60,1349.72,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
60,55614,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
60,53820,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
60,86112,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
60,61803,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
60,75900,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
60,68310,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
60,71760,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
60,46851,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
60,43953,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
60,53544,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
60,76797,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
60,74382,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
60,76797,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
60,80454,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
60,69069,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
61,1400,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,2
61,2000,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,2
61,480,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,2
61,1900,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,2
61,1900,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,2
61,1900,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,2
61,1300,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,2
61,594,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
61,1602,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
61,2284,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
61,2407.19,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
61,2913,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
61,8423,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
61,3899,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
61,152.89,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
61,2307,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
61,8639,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
61,163.53,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
61,2739,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
61,9314,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
61,139.06,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
61,5706,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
61,1153,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
61,9719,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
61,1964,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
61,7788,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
61,7009,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
61,6626,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
61,4807,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
61,2083,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
61,1733,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
61,7880,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
61,7632,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
61,7880,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
61,8255,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
61,8504,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
62,1201.1,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
62,2002,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
62,1098,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
62,1092,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
62,781,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
62,1500,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,2
62,850,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,2
62,850,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,2
62,1019,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
62,2200,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,2
62,1969.3,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
62,2648,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
62,4913,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
62,5507,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
62,173.1,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
62,4638,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
62,6479,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
62,280.55,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
62,5021,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
62,7620,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
62,69.91,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
62,3994,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
62,4970,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
62,7952,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
62,4439,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
62,3894,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
62,3504,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
62,6626,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
62,2403,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
62,2255,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
62,3845,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
62,7880,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
62,5342,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
62,7880,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
62,8255,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
62,3543,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
63,7300,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,2
63,2400,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,2
63,2400,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,2
63,2600,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,2
63,2600,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,2
63,6100,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,2
63,1900,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,2
63,1900,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,2
63,1538,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
63,3400,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,2
63,14004.37,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
63,3400,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,2
63,10180,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
63,14791,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
63,11.4,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
63,20753,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
63,11425,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
63,6.08,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
63,9802,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
63,11027,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
63,1566.75,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
63,14467,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
63,18467,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
63,2231.65,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
63,4796,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
63,9434,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
63,11551,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
63,8729,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
63,8129,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
63,27141,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
63,2968,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
63,3015,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
63,12488,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
63,5780,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
63,9559,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
63,6113,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
65,243.51,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
65,380,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,2
65,252,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
65,380,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,2
65,196,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
65,380,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,2
65,180,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
65,244,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
65,236,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
65,363,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
65,200,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,2
65,462,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
65,660,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
65,726,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
65,24.16,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
65,580,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
65,864,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
65,36.93,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
65,770,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
65,1200,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
65,10.33,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
65,650,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
65,720,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
65,1125,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
65,614,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
65,690,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
65,693,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
65,1185,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
65,473,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
65,452,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
65,708,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
65,1307,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
65,1007,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
65,1292,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
65,1419,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
65,776,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
66,200,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,2
66,445,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
66,101,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
66,246,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
66,315,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
66,420,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
66,164,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
66,68,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
66,200,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,2
66,380,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,2
66,200,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,2
66,380,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,2
66,600,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
66,713,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
66,16.72,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
66,218,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
66,786,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
66,14.59,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
66,323,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
66,1092,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
